Title,Video ID,Published At,Keyword,Likes,Comments,Views,avg_comment_likes,total_comment_likes,num_comments,avg_sentiment,pos_comments,neg_comments,neu_comments,year,month,dayofweek,is_weekend,video_age_days,title_len_chars,title_len_words,title_exclamations,title_questions,title_emojis,title_upper_words,title_uppercase_ratio,title_has_numbers,likes_per_1000_views,comments_per_1000_views,comments_to_likes_ratio,share_pos_comments,share_neg_comments,share_neu_comments,kw_animals,kw_apple,kw_asmr,kw_bed,kw_biology,kw_business,kw_chess,kw_cnn,kw_computer science,kw_crypto,kw_cubes,kw_data science,kw_education,kw_finance,kw_food,kw_game development,kw_gaming,kw_google,kw_history,kw_how-to,kw_interview,kw_literature,kw_lofi,kw_machine learning,kw_marvel,kw_mathchemistry,kw_minecraft,kw_movies,kw_mrbeast,kw_mukbang,kw_music,kw_news,kw_nintendo,kw_physics,kw_reaction,kw_sat,kw_sports,kw_tech,kw_trolling,kw_tutorial,kw_xbox,log_Views,log_Likes,log_Comments,log_total_comment_likes,log_avg_comment_likes,Viral
bed,s3EISTf1prk,2021-08-18,bed,287759,10036,4288625,6848.9,68489,10,1.8,9,1,0,2021,8,2,0,371,3,1,0,0,0,0,0.0,0,67.09819580867995,2.3401439855431523,0.03487640699335207,0.9,0.1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15.271476959883417,12.569882078369506,9.2140335438138,11.134443028191951,8.831989332609565,0
Saint Punk - Empty Bed [Monstercat Lyric Video],dK2FJQX24Io,2021-01-21,bed,57666,2683,2966344,2157.2,21572,10,1.5,6,1,3,2021,1,3,0,580,47,7,0,0,0,0,0.1891891891891892,0,19.44009191112022,0.9044803974185057,0.04652654943987792,0.6,0.1,0.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.902841113189337,10.962440365141921,7.895063498091573,9.979197811770604,7.677029819929633,0
LAST TO LEAVE THE BED!!,7TVOSA2Jau8,2021-07-18,bed,362022,10409,11440455,1047.4,10474,10,1.8,8,0,2,2021,7,6,1,402,23,5,2,0,0,5,1.0,0,31.644021151256663,0.9098414355023468,0.028752396263210522,0.8,0.0,0.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16.25266640326139,12.79946302470119,9.250522161609014,9.25674674479034,6.955020471449251,1
Rihanna - California King Bed,nhBorPm6JjQ,2011-05-07,bed,1171433,61344,308501014,1652.5,16525,10,1.8,8,0,2,2011,5,5,1,4127,29,4,0,0,0,0,0.16666666666666666,0,3.797177146393431,0.19884537559413012,0.05236663129688168,0.8,0.0,0.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19.547235691417757,13.973739197314773,11.024268947225282,9.71269017726113,7.410649532421847,1
B.E.D (sped up &amp; pitched),igg4TWRL0M8,2021-12-09,bed,16578,119,1088318,85.7,857,10,1.8,8,0,2,2021,12,3,0,258,29,7,0,0,0,0,0.15789473684210525,0,15.232680154146124,0.10934304128021406,0.007178187959946918,0.8,0.0,0.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.900144861953148,9.715892113239466,4.787491742782046,6.754604099487962,4.462453883786496,0
HOW TO STYLE A BED LIKE A DESIGNER! 🛏️ Budget Friendly + Easy to Recreate! (4 DIY Bed Ideas),XuUoGFEkutk,2021-11-21,bed,26215,959,693153,244.9,2449,10,1.9,9,0,1,2021,11,6,1,276,92,17,2,0,1,7,0.5454545454545454,1,37.819932972951136,1.3835329285165034,0.03658210947930574,0.9,0.0,0.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.449007475706562,10.17412519037865,6.866933284461882,7.803843303538772,5.504924949222147,0
Chris Brown - To My Bed (Audio),eCUqsfjdHkA,2017-10-31,bed,232336,3681,33227408,1072.4,10724,10,1.7,8,1,1,2017,10,1,0,1758,31,6,0,0,0,0,0.2727272727272727,0,6.992299850773795,0.1107820387313991,0.0158434336478204,0.8,0.1,0.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17.318885665578517,12.355944182872543,8.211211361793023,9.280332743796217,6.978586459742728,1
I had an UNBREAKABLE BED in Roblox Bedwars...,I49o9lfftcI,2022-06-07,bed,6201,314,467835,2.5,25,10,1.3,5,2,3,2022,6,1,0,78,45,8,0,0,0,2,0.4857142857142857,0,13.254673121934015,0.6711768037876601,0.050636994033220445,0.5,0.2,0.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.055873086135344,8.732627099660395,5.752572638825633,3.258096538021482,1.252762968495368,0
I built a FAKE Bed Defense in Roblox Bedwars..,GlsFxbhWOS8,2021-06-27,bed,135484,4557,5301271,29.8,298,10,1.7,8,1,1,2021,6,6,1,423,46,9,0,0,0,1,0.25,0,25.556890036370522,0.8596051777017247,0.033634967966697175,0.8,0.1,0.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15.483457349726958,11.816616212067062,8.42463920980563,5.700443573390687,3.427514689979529,1
I Cheated in Hide and Seek Using a Bed!,MsqxwdWI6nE,2022-05-12,bed,153490,12872,5637132,35.3,353,10,1.9,9,0,1,2022,5,3,0,104,39,9,1,0,0,0,0.2,0,27.228384930493025,2.283430652324622,0.08386214085608183,0.9,0.0,0.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15.544886160895718,11.941397212368646,9.462887373659635,5.869296913133774,3.591817741270805,1
J. Holiday Bed,vcmv3tfuk9I,2020-10-02,bed,288,8,20076,5.285714285714286,37,7,1.8571428571428572,6,0,1,2020,10,4,0,691,14,3,0,0,0,0,0.2727272727272727,0,14.34548714883443,0.3984857541342897,0.027777777777777776,0.8571428571428571,0.0,0.14285714285714285,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.90733016025358,5.666426688112432,2.1972245773362196,3.6375861597263857,1.8382794848629478,0
Dru Hill - In My Bed (Official Music Video),_Ixip0K2r10,2010-09-29,bed,144517,4933,19210396,372.5,3725,10,1.3,5,2,3,2010,9,2,0,4347,43,8,0,0,0,0,0.25,0,7.5228537714683235,0.2567880433073842,0.03413439249361667,0.5,0.2,0.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16.770962200850818,11.881159346250788,8.503905297089302,8.223090551161533,5.922918004572872,1
Quadruplets Build Bunk Bed! / Dollhouse in Real Life,XR2mKfAfL20,2022-08-18,bed,35503,974,1206538,7.2,72,10,2.0,10,0,0,2022,8,3,0,6,52,8,1,0,0,0,0.16666666666666666,0,29.425513328216766,0.807268399337609,0.027434301326648453,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.00326648843154,10.477400645172375,6.882437470997847,4.290459441148391,2.1041341542702074,0
We Build a Bunk Bed For Triplets,GkKDCgjHIOk,2022-04-25,bed,74840,1286,9224408,4.7,47,10,1.8,8,0,2,2022,4,0,0,121,32,7,0,0,0,0,0.23076923076923078,0,8.11325778304689,0.13941274063332845,0.01718332442544094,0.8,0.0,0.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16.037363680797963,11.223121142137346,7.160069207596127,3.871201010907891,1.7404661748405046,1
Amy Winehouse - In My Bed,xdi_yuSgQw8,2009-12-23,bed,160501,6539,46251795,1105.6,11056,10,1.4,6,2,2,2009,12,2,0,4627,25,5,0,0,0,0,0.2631578947368421,0,3.4701572122768427,0.1413782967774548,0.04074117918268422,0.6,0.2,0.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17.64961085360118,11.986061682533759,8.785692444451245,9.310818990542401,7.009047530464009,1
Chris Brown - To My Bed (Official Video),VfVmCnCP7Mg,2018-06-21,bed,394837,13938,42257995,1116.1,11161,10,1.5,6,1,3,2018,6,3,0,1525,40,7,0,0,0,0,0.23333333333333334,0,9.343486362758101,0.32983107693585556,0.03530064305017007,0.6,0.1,0.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17.559304148298963,12.886230833176072,9.542445945729886,9.320270431348378,7.0184913205768025,1
Trolling ANGRY OLD MEN On Zoom!,S0bzWMOXqy0,2022-08-23,trolling,3075,225,42648,54.6,546,10,1.3,5,2,3,2022,8,1,0,1,31,6,1,0,0,3,0.56,0,72.10185706246483,5.275745638716939,0.07317073170731707,0.5,0.2,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,10.660759105986097,8.031385330625534,5.420534999272286,6.304448802421981,4.018183201256536,0
TROLLING SALTY KIDS in GTA 5 RP,iUaMRSfty5Q,2022-08-23,trolling,24505,1085,426409,433.5,4335,10,2.0,10,0,0,2022,8,1,0,1,31,7,0,0,0,5,0.9166666666666666,1,57.468299215072854,2.5445053927098162,0.04427667822893287,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12.963156603716373,10.106673264509391,6.990256500493881,8.374707543119483,6.074195944705447,0
trolling salty roleplayers on gmod police rp,EEZ11G20VHM,2022-08-24,trolling,7364,653,100979,291.4,2914,10,1.2,5,3,2,2022,8,2,0,0,44,7,0,0,0,0,0.0,0,72.92605393200566,6.466691094187901,0.08867463335143944,0.5,0.3,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,11.522677756412907,8.90449432889673,6.483107351457199,7.977625098784593,5.678122727875623,0
I GIRL Voice Trolled Andrew Tate&#39;s BIGGEST Fan..,1H53kTcP1no,2022-08-23,trolling,12928,1001,109363,113.1,1131,10,1.7,8,1,1,2022,8,1,0,1,52,10,0,0,0,2,0.4473684210526316,1,118.21182666898311,9.153004215319624,0.07742883663366337,0.8,0.1,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,11.6024370471737,9.467228129254554,6.90975328164481,7.0317412587631285,4.73707525686803,0
Trolling A Protest With ABSURD Protest Signs,d4v0E7kkaVQ,2021-01-07,trolling,125907,15131,1425150,2965.4,29654,10,0.8,2,4,4,2021,1,3,0,594,44,7,0,0,0,1,0.3157894736842105,0,88.34648984317441,10.61712802161176,0.12017600292279222,0.2,0.4,0.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,14.169788330983284,11.743306760507743,9.624566985752919,10.297386024272827,7.995104375371536,0
Trolling Zoom Classes....But I “Forget” I&#39;m SCREEN SHARING,fdkZJtBPIsY,2021-09-12,trolling,251667,6894,7433726,4661.3,46613,10,1.6,6,0,4,2021,9,6,1,346,62,11,0,0,0,2,0.45454545454545453,1,33.85475870377789,0.9273949564457985,0.02739334120087258,0.6,0.0,0.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,15.821537906001181,12.435866037562263,8.838551790227402,10.749656204178475,8.447264167589676,1
Trolling Zoom Classes....But I CONTROL Their Screen 2!,69P0Det2tew,2022-03-26,trolling,28773,780,928704,699.4,6994,10,1.3,5,2,3,2022,3,5,1,151,54,9,1,0,0,1,0.34146341463414637,1,30.98188443249948,0.8398800909654746,0.02710874778438119,0.5,0.2,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,13.741546421619532,10.26722748059698,6.660575149839686,8.852950887099581,6.551651600411697,0
Omegle Trolling... But I&#39;m ACTUALLY IN THEIR ROOMS,oiYLGI0zsXU,2022-04-18,trolling,319390,7746,3433953,2872.2,28722,10,1.3,5,2,3,2022,4,0,0,128,54,10,0,0,0,4,0.6153846153846154,1,93.00942674521171,2.2557093821610255,0.024252481292463757,0.5,0.2,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,15.049222924892645,12.67417133653261,8.955060950631902,10.265453474531439,7.963181670200647,0
I Trolled the WHOLE SERVER with an NPC SOUNDBOARD in GTA 5 RP,CzzKaMWA_xE,2022-05-21,trolling,28453,603,743338,494.7,4947,10,1.0,3,3,4,2022,5,5,1,95,61,13,0,0,0,6,0.6458333333333334,1,38.27733816917742,0.8112056695608189,0.021192844339788422,0.3,0.3,0.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,13.51890747805752,10.256044027211113,6.403574197934815,8.506738733512378,6.205970905026528,0
TROLLING LIBERALS ON PRIDE MONTH,qp_UHmCaYOo,2022-07-11,trolling,2464,296,57850,54.8,548,10,1.3,6,3,1,2022,7,0,0,44,32,5,0,0,0,5,1.0,0,42.592912705272255,5.1166810717372515,0.12012987012987013,0.6,0.3,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,10.965626018557122,7.80994708647679,5.6937321388027,6.3080984415095305,4.021773869387265,0
Trolling The Kid That Stole My Scooter,9c6MIBV1OpM,2022-06-16,trolling,27780,1518,960994,1285.5,12855,10,0.8,3,5,2,2022,6,3,0,69,38,7,0,0,0,0,0.21875,0,28.907568621656324,1.5796144408810044,0.054643628509719225,0.3,0.5,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,13.775724485025263,10.232107612780684,7.325807502595773,9.461565907417349,7.159680631721799,0
Trolling Neckbeards of 1942 Germany Gmod Roleplay,jwhin6j3LbM,2022-03-07,trolling,32006,2924,534114,5457.5,54575,10,0.3,1,8,1,2022,3,0,0,170,49,7,0,0,0,0,0.1282051282051282,1,59.92353692282921,5.474486720063507,0.09135787039930013,0.1,0.8,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,13.188366450561842,10.37370990785957,7.981049759665957,10.907349504658427,8.604929305720324,0
TROLLING LIBERALS IN CALIFORNIA,j8UL2ODl6EU,2022-05-16,trolling,2769,363,63870,42.4,424,10,1.3,5,2,3,2022,5,0,0,100,31,4,0,0,0,4,1.0,0,43.35368717707844,5.683419445749179,0.13109425785482123,0.5,0.2,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,11.06462070323595,7.926602599181384,5.8971538676367405,6.052089168924417,3.770459441106359,0
Full Body Trolling in VRChat! (Part 2),653cIGiPNHY,2020-06-14,trolling,430267,12839,14286302,2814.0,28140,10,1.7,7,0,3,2020,6,6,1,801,38,7,1,0,0,0,0.25,1,30.11745096806717,0.8986930277688375,0.02983961121815059,0.7,0.0,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,16.474811804047942,12.972163549340458,9.460320577243952,10.24498286663967,7.942717540573791,1
